"측정일자","도로변구분","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20181223","일반도로","천호대로","54","0.015","0.038","0.7","0.006"
"20181223","일반도로","화랑로","55","0.015","0.023","0.6","0.004"
"20181223","중앙차로","강남대로","62","0.015","0.033","0.6","0.004"
"20181223","경계","궁동","42","0.027","0.024","0.7","0.005"
"20181223","전용차로","정릉로","58","0.016","0.034","0.5","0.004"
"20181223","일반도로","홍릉로","59","0.017","0.024","0.6","0.006"
"20181223","일반도로","종로","53","0.025","0.023","0.5","0.004"
"20181223","일반도로","신촌로","52","0.013","0.039","0.8","0.005"
"20181223","일반도로","청계천로","46","0.022","0.026","0.6","0.005"
"20181223","일반도로","한강대로","59","0.026","0.035","0.7","0.005"
"20181223","중앙차로","공항대로","61","0.022","0.026","0.7","0.006"
"20181222","전용차로","정릉로","91","0.006","0.064","1","0.006"
"20181222","일반도로","종로","80","0.01","0.057","1","0.006"
"20181222","일반도로","청계천로","69","0.009","0.063","1.1","0.007"
"20181222","일반도로","한강대로","95","0.01","0.085","1.2","0.007"
"20181222","일반도로","신촌로","87","0.005","0.075","1.5","0.009"
"20181222","일반도로","도산대로","105","0.006","0.055","1.5","0.005"
"20181222","경계","세곡","84","0.008","0.066","2.5","0.009"
"20181222","중앙차로","공항대로","104","0.005","0.062","1.1","0.008"
"20181222","경계","행주","96","0.014","0.042","1.2","0.005"
"20181222","중앙차로","동작대로","98","0.006","0.039","1.2","0.009"
"20181222","전용차로","강변북로","102","0.004","0.084","1.1","0.006"
"20181222","일반도로","천호대로","83","0.006","0.073","1.2","0.01"
"20181222","경계","궁동","68","0.01","0.067","1.1","0.006"
"20181222","고공","남산","71","0.013","0.065","1","0.007"
"20181222","고공","북한산","63","0.023","0.023","0.7","0.004"
"20181222","일반도로","영등포로","82","0.005","0.073","1.2","0.007"
"20181222","일반도로","화랑로","82","0.007","0.043","1","0.005"
"20181222","일반도로","홍릉로","93","0.007","0.052","1.1","0.009"
"20181222","중앙차로","강남대로","101","0.004","0.082","1.5","0.007"
"20181222","일반도로","시흥대로","85","0.006","0.071","1.2","0.008"
"20181222","고공","관악산","62","0.007","0.021","0","0.005"
"20181221","고공","남산","61","0.009","0.063","0.9","0.006"
"20181221","고공","북한산","50","0.015","0.029","0.6","0.004"
"20181221","고공","관악산","34","0.026","0.02","0","0.005"
"20181221","경계","행주","85","0.004","0.066","1.2","0.005"
"20181221","경계","세곡","78","0.005","0.063","2.6","0.008"
"20181221","일반도로","시흥대로","79","0.002","0.077","1.3","0.007"
"20181221","중앙차로","동작대로","87","0.003","0.038","1.1","0.008"
"20181221","일반도로","영등포로","70","0.003","0.074","1.2","0.007"
"20181221","일반도로","한강대로","79","0.004","0.091","1.1","0.007"
"20181221","일반도로","청계천로","60","0.003","0.069","1.4","0.007"
"20181221","일반도로","종로","70","0.002","0.068","1.1","0.006"
"20181221","중앙차로","공항대로","112","0.002","0.073","1.4","0.009"
"20181221","일반도로","홍릉로","74","0.002","0.054","1","0.008"
"20181221","전용차로","정릉로","71","0.003","0.063","1","0.006"
"20181221","전용차로","강변북로","82","0.003","0.073","0.8","0.006"
"20181221","일반도로","화랑로","65","0.004","0.039","0.9","0.005"
"20181221","일반도로","신촌로","64","0.003","0.072","1.1","0.007"
"20181221","일반도로","도산대로","86","0.004","0.056","1.4","0.005"
"20181221","중앙차로","강남대로","88","0.003","0.084","1.3","0.006"
"20181221","일반도로","천호대로","72","0.003","0.064","1.1","0.008"
"20181221","경계","궁동","74","0.006","0.089","1.1","0.005"
"20181220","일반도로","종로","55","0.004","0.058","1","0.005"
"20181220","일반도로","신촌로","55","0.003","0.07","1.2","0.007"
"20181220","일반도로","홍릉로","62","0.003","0.049","0.9","0.007"
"20181220","전용차로","정릉로","67","0.003","0.06","0.9","0.006"
"20181220","중앙차로","동작대로","68","0.004","0.036","1.1","0.008"
"20181220","일반도로","영등포로","53","0.003","0.07","1.1","0.006"
"20181220","전용차로","강변북로","66","0.003","0.068","0.7","0.005"
"20181220","일반도로","화랑로","53","0.005","0.038","0.8","0.005"
"20181220","일반도로","천호대로","60","0.005","0.064","1.1","0.008"
"20181220","경계","세곡","60","0.007","0.059","2.4","0.007"
"20181220","경계","행주","60","0.008","0.052","1","0.005"
"20181220","고공","관악산","35","0.008","0.013","0","0.005"
"20181220","고공","북한산","38","0.023","0.016","0.6","0.004"
"20181220","고공","남산","47","0.011","0.054","0.8","0.006"
"20181220","경계","궁동","44","0.008","0.072","0.9","0.005"
"20181220","일반도로","시흥대로","61","0.003","0.075","1.2","0.006"
"20181220","중앙차로","강남대로","68","0.004","0.079","1.3","0.006"
"20181220","일반도로","도산대로","68","0.005","0.051","1.3","0.004"
"20181220","중앙차로","공항대로","78","0.002","0.067","1.2","0.008"
"20181220","일반도로","한강대로","62","0.005","0.086","1","0.007"
"20181220","일반도로","청계천로","48","0.004","0.062","1.3","0.007"
"20181219","전용차로","강변북로","63","0.004","0.067","0.8","0.006"
"20181219","중앙차로","동작대로","69","0.006","0.031","0.9","0.008"
"20181219","일반도로","영등포로","51","0.005","0.063","1","0.007"
"20181219","중앙차로","공항대로","72","0.004","0.066","1.1","0.008"
"20181219","일반도로","신촌로","50","0.005","0.06","1.1","0.006"
"20181219","일반도로","종로","48","0.009","0.042","0.7","0.005"
"20181219","일반도로","청계천로","44","0.008","0.05","1.1","0.006"
"20181219","일반도로","한강대로","62","0.009","0.073","1.1","0.007"
"20181219","일반도로","도산대로","63","0.007","0.048","1.3","0.004"
"20181219","중앙차로","강남대로","68","0.004","0.065","1","0.005"
"20181219","일반도로","천호대로","56","0.006","0.059","1.1","0.008"
"20181219","일반도로","화랑로","48","0.007","0.037","0.8","0.005"
"20181219","전용차로","정릉로","57","0.005","0.06","0.9","0.005"
"20181219","일반도로","홍릉로","61","0.006","0.051","1.2","0.008"
"20181219","경계","궁동","47","0.009","0.056","0.9","0.005"
"20181219","고공","남산","54","0.014","0.045","0.8","0.006"
"20181219","고공","북한산","49","0.023","0.017","0.5","0.004"
"20181219","고공","관악산","57","0.026","0.018","0","0.005"
"20181219","경계","행주","56","0.011","0.049","1","0.005"
"20181219","경계","세곡","57","0.008","0.048","2.2","0.006"
"20181219","일반도로","시흥대로","53","0.005","0.058","0.9","0.006"
"20181218","일반도로","종로","45","0.004","0.053","0.9","0.005"
"20181218","일반도로","화랑로","44","0.006","0.036","0.7","0.005"
"20181218","고공","남산","43","0.016","0.044","0.8","0.006"
"20181218","경계","행주","61","0.01","0.06","1.1","0.005"
"20181218","경계","세곡","44","0.011","0.039","2","0.006"
"20181218","일반도로","도산대로","54","0.007","0.046","1.2","0.004"
"20181218","중앙차로","강남대로","44","0.006","0.059","1.1","0.005"
"20181218","경계","궁동","47","0.01","0.056","0.9","0.005"
"20181218","일반도로","홍릉로","50","0.006","0.045","0.8","0.007"
"20181218","일반도로","한강대로","55","0.007","0.08","1","0.006"
"20181218","중앙차로","공항대로","63","0.004","0.063","1.1","0.007"
"20181218","전용차로","정릉로","46","0.004","0.06","0.8","0.004"
"20181218","일반도로","천호대로","50","0.006","0.059","0.9","0.006"
"20181218","일반도로","영등포로","47","0.004","0.066","1.1","0.006"
"20181218","일반도로","청계천로","40","0.004","0.061","1.3","0.006"
"20181218","중앙차로","동작대로","46","0.007","0.03","0.8","0.008"
"20181218","고공","북한산","35","0.021","0.019","0.5","0.004"
"20181218","일반도로","시흥대로","45","0.008","0.052","0.9","0.006"
"20181218","고공","관악산","28","0.034","0.011","0","0.005"
"20181218","전용차로","강변북로","52","0.004","0.063","0.7","0.005"
"20181218","일반도로","신촌로","44","0.004","0.066","1.2","0.005"
"20181217","일반도로","청계천로","63","0.009","0.046","1","0.006"
"20181217","일반도로","홍릉로","80","0.008","0.037","0.9","0.008"
"20181217","중앙차로","공항대로","84","0.004","0.055","1","0.007"
"20181217","전용차로","정릉로","78","0.006","0.048","0.8","0.005"
"20181217","일반도로","천호대로","69","0.005","0.057","1","0.006"
"20181217","일반도로","한강대로","81","0.009","0.061","1","0.006"
"20181217","일반도로","신촌로","69","0.004","0.061","1.1","0.006"
"20181217","일반도로","시흥대로","73","0.009","0.048","0.9","0.006"
"20181217","경계","궁동","62","0.015","0.036","0.8","0.005"
"20181217","중앙차로","동작대로","83","0.006","0.028","0.9","0.008"
"20181217","일반도로","영등포로","72","0.005","0.054","1","0.006"
"20181217","고공","남산","76","0.012","0.043","1","0.006"
"20181217","고공","북한산","78","0.019","0.021","0.8","0.005"
"20181217","중앙차로","강남대로","83","0.005","0.056","0.9","0.004"
"20181217","일반도로","화랑로","74","0.008","0.029","0.7","0.004"
"20181217","전용차로","강변북로","81","0.004","0.054","0.7","0.005"
"20181217","일반도로","도산대로","85","0.009","0.038","1.1","0.005"
"20181217","고공","관악산","84","0.016","0.022","0","0.005"
"20181217","경계","행주","86","0.013","0.038","1","0.005"
"20181217","경계","세곡","70","0.009","0.039","1.7","0.006"
"20181217","일반도로","종로","75","0.011","0.038","0.8","0.005"
"20181216","일반도로","천호대로","46","0.003","0.054","0.8","0.005"
"20181216","일반도로","홍릉로","61","0.002","0.043","0.7","0.005"
"20181216","고공","관악산","25","0.018","0.012","0","0.005"
"20181216","전용차로","강변북로","55","0.004","0.055","0.7","0.005"
"20181216","경계","세곡","47","0.006","0.04","1.9","0.005"
"20181216","경계","행주","63","0.004","0.065","1.1","0.005"
"20181216","일반도로","화랑로","50","0.004","0.033","0.8","0.004"
"20181216","고공","남산","48","0.003","0.063","1.1","0.005"
"20181216","고공","북한산","54","0.002","0.042","0.7","0.004"
"20181216","전용차로","정릉로","60","0.002","0.058","0.8","0.005"
"20181216","중앙차로","공항대로","64","0.002","0.054","1.1","0.007"
"20181216","일반도로","종로","56","0.002","0.057","0.9","0.005"
"20181216","일반도로","시흥대로","49","0.003","0.07","1.1","0.005"
"20181216","중앙차로","동작대로","53","0.003","0.031","0.9","0.007"
"20181216","일반도로","영등포로","49","0.002","0.065","1.1","0.005"
"20181216","일반도로","청계천로","47","0.003","0.056","1","0.005"
"20181216","일반도로","한강대로","60","0.003","0.079","1","0.005"
"20181216","중앙차로","강남대로","56","0.003","0.061","1.1","0.004"
"20181216","일반도로","신촌로","48","0.003","0.061","1","0.005"
"20181216","일반도로","도산대로","58","0.004","0.047","1.2","0.004"
"20181216","경계","궁동","44","0.007","0.053","0.9","0.005"
"20181215","경계","세곡","54","0.006","0.044","2.2","0.006"
"20181215","고공","남산","54","0.005","0.057","1.1","0.005"
"20181215","중앙차로","강남대로","56","0.003","0.065","1.1","0.004"
"20181215","일반도로","시흥대로","57","0.003","0.071","1.2","0.005"
"20181215","일반도로","홍릉로","61","0.003","0.044","0.7","0.005"
"20181215","경계","궁동","49","0.007","0.053","0.8","0.004"
"20181215","일반도로","신촌로","52","0.003","0.061","1.1","0.005"
"20181215","일반도로","종로","59","0.003","0.053","0.8","0.004"
"20181215","중앙차로","동작대로","57","0.003","0.032","0.9","0.007"
"20181215","일반도로","청계천로","49","0.003","0.056","1","0.005"
"20181215","일반도로","한강대로","64","0.005","0.077","1","0.005"
"20181215","일반도로","도산대로","61","0.004","0.047","1.2","0.004"
"20181215","일반도로","천호대로","50","0.003","0.057","0.9","0.005"
"20181215","전용차로","정릉로","63","0.002","0.062","0.8","0.005"
"20181215","경계","행주","70","0.005","0.053","0.9","0.005"
"20181215","고공","북한산","45","0.014","0.025","0.6","0.003"
"20181215","고공","관악산","29","0.004","0.014","0","0.005"
"20181215","일반도로","영등포로","50","0.003","0.062","1","0.005"
"20181215","중앙차로","공항대로","75","0.002","0.059","1","0.006"
"20181215","일반도로","화랑로","54","0.005","0.033","0.9","0.004"
"20181215","전용차로","강변북로","60","0.004","0.061","0.7","0.005"
"20181214","전용차로","강변북로","36","0.008","0.047","0.4","0.005"
"20181214","경계","궁동","37","0.01","0.035","0.6","0.005"
"20181214","고공","남산","31","0.017","0.028","0.6","0.005"
"20181214","고공","북한산","25","0.019","0.006","0.3","0.003"
"20181214","전용차로","정릉로","37","0.006","0.053","0.5","0.005"
"20181214","일반도로","화랑로","31","0.007","0.028","0.5","0.004"
"20181214","일반도로","영등포로","28","0.008","0.044","0.7","0.004"
"20181214","고공","관악산","31","0.006","0.017","0","0.005"
"20181214","중앙차로","강남대로","40","0.006","0.05","0.8","0.004"
"20181214","경계","행주","37","0.018","0.022","0.6","0.004"
"20181214","경계","세곡","38","0.007","0.036","1.7","0.005"
"20181214","중앙차로","동작대로","36","0.007","0.024","0.5","0.007"
"20181214","일반도로","종로","32","0.016","0.028","0.4","0.004"
"20181214","중앙차로","공항대로","39","0.008","0.042","0.6","0.005"
"20181214","일반도로","한강대로","36","0.014","0.047","0.6","0.004"
"20181214","일반도로","천호대로","36","0.006","0.049","0.7","0.004"
"20181214","일반도로","청계천로","26","0.012","0.033","0.6","0.004"
"20181214","일반도로","신촌로","32","0.008","0.046","0.7","0.004"
"20181214","일반도로","도산대로","35","0.009","0.031","0.7","0.004"
"20181214","일반도로","시흥대로","32","0.009","0.043","0.6","0.004"
"20181214","일반도로","홍릉로","38","0.007","0.032","0.5","0.005"
"20181213","전용차로","정릉로","46","0.009","0.051","0.5","0.005"
"20181213","중앙차로","동작대로","46","0.01","0.023","0.6","0.006"
"20181213","일반도로","시흥대로","38","0.01","0.045","0.7","0.005"
"20181213","일반도로","화랑로","40","0.01","0.03","0.6","0.004"
"20181213","일반도로","천호대로","40","0.007","0.05","0.6","0.005"
"20181213","경계","세곡","37","0.011","0.03","1.4","0.005"
"20181213","경계","행주","50","0.015","0.035","0.7","0.004"
